latitude,Longitude,name,id,capacity
40.6662078,-73.98199886,10 St & 7 Ave,3306,23
40.7941654,-73.974124,West End Ave & W 94 St,3307,31
40.6861758,-73.99645295,Kane St & Clinton St,3308,27
40.7859201,-73.94860294,E 97 St & 3 Ave,3309,30
40.663779,-73.98396846,14 St & 7 Ave,3310,24
40.68763155,-74.0016256,Columbia St & Kane St,3311,20
40.7817212,-73.94594,1 Ave & E 94 St,3312,39
40.6663181,-73.9854617,6 Ave & 12 St,3313,29
40.7937704,-73.971888,W 95 St & Broadway,3314,32
40.6847514,-73.99917254,Henry St & Degraw St,3315,23
40.6686273,-73.98700053,10 St & 5 Ave,3317,24
40.7839636,-73.9471673,2 Ave & E 96 St,3318,45
40.666287,-73.98895053,14 St & 5 Ave,3319,21
40.6831164,-73.99785267,Clinton St & Union St,3321,25
40.668603,-73.9904394,12 St & 4 Ave,3322,25
40.7981856,-73.9605909006,W 106 St & Central Park West,3323,59
40.6685455,-73.99333264,3 Ave & 14 St,3324,25
40.7849032,-73.950503,E 95 St & 3 Ave,3325,31
40.67434,-74.00194698,Clinton St & Centre St,3326,21
40.7877214,-73.94728331,3 Ave & E 100 St,3327,27
40.795,-73.9645,W 100 St & Manhattan Ave,3328,39
40.6829151,-73.99318208,Degraw St & Smith St,3329,27
40.6725058,-74.00494695,Henry St & Bay St,3330,19
40.8013434,-73.9711457439,Riverside Dr & W 104 St,3331,57
40.681990442707026,-73.99079024791718,Degraw St & Hoyt St,3332,19
40.6747055,-74.0075572,Columbia St & Lorraine St,3333,21
40.6772744,-73.98282002,Union St & 4 Ave,3335,28
40.787801,-73.953559,E 97 St & Madison Ave,3336,41
40.67363551341504,-74.01195555925369,Dwight St & Van Dyke St,3337,23
40.7862586,-73.94552579,2 Ave & E 99 St,3338,31
40.6765304,-73.97846879,Berkeley Pl & 6 Ave,3339,23
40.6753274,-74.0100698,Wolcott St & Dwight St,3340,21
40.6777748,-74.0094613,Pioneer St & Richards St,3342,23
40.7997568,-73.9621128676,W 107 St & Columbus Ave,3343,23
40.679043,-74.011169,Pioneer St & Van Brunt St,3344,19
40.78948541553215,-73.95242929458618,Madison Ave & E 99 St,3345,35
40.675146838709786,-73.97523209452629,Berkeley Pl & 7 Ave,3346,29
40.6773429,-74.01275056,Van Brunt St & Wolcott St,3347,21
40.677236,-74.015665,Coffey St & Conover St,3348,19
40.6729679,-73.97087984,Grand Army Plaza & Plaza St West,3349,30
40.7973721,-73.97041192,W 100 St & Broadway,3350,39
40.7869946,-73.94164802,E 102 St & 1 Ave,3351,25
40.67267243410948,-74.0087952464819,Sigourney St & Columbia St,3352,21
40.668132,-73.97363831,3 St & Prospect Park West,3354,31
40.76800889305947,-73.96845281124115,E 66 St & Madison Ave,3355,25
40.7746671,-73.98470567,Amsterdam Ave & W 66 St,3356,21
40.8008363,-73.9664492472,W 106 St & Amsterdam Ave,3357,35
40.6711978,-73.97484126,Garfield Pl & 8 Ave,3358,25
40.7691572,-73.96703464,E 68 St & Madison Ave,3359,59
40.6740886,-73.9787282,Carroll St & 6 Ave,3361,23
40.7781314,-73.96069399,Madison Ave & E 82 St,3362,34
40.7904828,-73.95033068,E 102 St & Park Ave,3363,33
40.6751622,-73.9814832,Carroll St & 5 Ave,3364,27
40.6703837,-73.97839676,3 St & 7 Ave,3365,27
40.8021174,-73.9681805305,West End Ave & W 107 St,3366,31
40.7922553,-73.95249933,5 Ave & E 103 St,3367,39
40.6728155,-73.98352355,5 Ave & 3 St,3368,30
40.7724607,-73.9468208,E 82 St & East End Ave,3369,29
40.7727966,-73.95577801,E 78 St & 2 Ave,3370,25
40.7689738,-73.95482273,E 74 St & 1 Ave,3372,79
40.6750705,-73.98775226,3 St & 3 Ave,3373,27
40.799484,-73.955613,Central Park North & Adam Clayton Powell Blvd,3374,36
40.7699426,-73.96060712,3 Ave & E 72 St,3375,35
40.76471851944339,-73.96222069859505,E 65 St & 2 Ave,3376,48
40.6786115,-73.99037292,Carroll St & Bond St,3377,25
40.773763,-73.96222088,E 76 St & Park Ave,3378,28
40.7903051,-73.94755757,E 103 St & Lexington Ave,3379,35
40.6777287,-73.99364123,3 St & Hoyt St,3381,21
40.680611,-73.99475825,Carroll St & Smith St,3382,31
40.804213,-73.96699104,Cathedral Pkwy & Broadway,3383,25
40.6787242,-73.99599099,Smith St & 3 St,3384,25
40.6809591,-73.99905709,1 Pl & Clinton St,3386,27
40.7934337,-73.94945003,E 106 St & Madison Ave,3387,25
40.6828003,-73.99990419,President St & Henry St,3388,25
40.6830456,-74.00348559,Carroll St & Columbia St,3389,28
40.79329668,-73.9432083,E 109 St & 3 Ave,3390,24
40.7892529,-73.93956237,E 106 St & 1 Ave,3391,26
40.6812117,-74.00860912,Commerce St & Van Brunt St,3392,19
40.6794327,-74.00785041,Richards St & Delavan St,3393,19
40.6769993,-74.00647134,Columbia St & W 9 St,3394,21
40.6763744,-74.00324957,Henry St & W 9 St,3395,19
40.6783563,-74.00014502,Clinton St & 4 Place,3396,25
40.6763947,-73.99869893,Court St & Nelson St,3397,25
40.6746957,-73.99785768,Smith St & 9 St,3398,23
40.67260298150126,-73.98983001708984,7 St & 3 Ave,3399,24
40.7961535,-73.94782145,E 110 St & Madison Ave,3400,24
40.6902375,-73.99203074,Court St & State St,3402,32
40.6705135,-73.98876585,4 Ave & 9 St,3403,31
40.6704922,-73.98541675,7 St & 5 Ave,3404,27
40.6704836,-73.98208968,5 St & 6 Ave,3405,23
40.67909799721684,-73.98765474557877,Union St & Nevins St,3407,23
40.6881529,-73.99520919,Congress St & Clinton St,3408,27
40.6867443,-73.99063168,Bergen St & Smith St,3409,48
40.6864442,-73.98759104,Dean St & Hoyt St,3410,77
40.6849668,-73.98620772,Bond St & Bergen St,3411,27
40.6853761,-73.98302136,Pacific St & Nevins St,3412,18
40.680944723477296,-73.97567331790923,Bergen St & Flatbush Ave,3414,33
40.6793307,-73.97519523,Prospect Pl & 6 Ave,3415,25
40.6776147,-73.97324283,7 Ave & Park Pl,3416,25
40.6795766,-73.97854971,Baltic St & 5 Ave,3417,27
40.6750207,-73.97111473,Plaza St West & Flatbush Ave,3418,33
40.6792788,-73.98154004,Douglass St & 4 Ave,3419,27
40.6802133,-73.98432695,Douglass St & 3 Ave,3420,21
40.6843549,-73.98901629,Hoyt St & Warren St,3421,23
40.6859296,-74.00242364,Columbia St & Degraw St,3422,21
40.6610633719006,-73.97945255041122,West Drive & Prospect Park West,3423,29
40.791976,-73.945993,E 106 St & Lexington Ave,3424,27
40.7892105,-73.94370784,2 Ave & E 104 St,3425,33
40.68506807308177,-73.97790759801863,Hanson Pl & Ashland Pl,3429,39
40.71907891179564,-73.94223690032959,Richardson St & N Henry St,3430,25
40.718822,-73.99596,Grand St & Elizabeth St,3435,45
40.721319,-74.010065,Greenwich St & Hubert St,3436,35
40.79313480986663,-73.97700369358063,Riverside Dr & W 91 St,3437,58
40.692418292578466,-73.98949474096298,Fulton St & Adams St,3440,47
40.76132983124814,-73.97982001304626,W 52 St & 6 Ave,3443,41
40.71915571696044,-73.94885390996933,Bayard St & Leonard St,3452,43
40.71335226222875,-73.9491033554077,Devoe St & Lorimer St,3453,19
40.7103685423523,-73.94705951213837,Leonard St & Maujer St,3454,24
40.71638031973561,-73.94821286201477,Jackson St & Leonard St,3456,22
40.76302594280519,-73.97209525108337,E 58 St & Madison Ave,3457,46
40.75763227739443,-73.96930575370789,E 53 St & 3 Ave,3459,29
40.714851505262516,-74.01122331619263,Murray St & Greenwich St,3461,33
40.75118387463277,-73.97138714790344,E 44 St & 2 Ave,3462,39
40.735367055605394,-73.98797392845154,E 16 St & Irving Pl,3463,37
40.72494672359416,-74.00165855884552,W Broadway & Spring St,3467,79
40.73181401720966,-73.95995020866394,India St & West St,3469,23
40.742753828659026,-74.00747358798981,W 15 St & 10 Ave,3472,39
40.65539977447831,-74.01062786579132,39 St & 2 Ave,3477,33
40.65708866668485,-74.00870203971863,2 Ave & 36 St,3478,43
40.71649,-74.04105,York St,3481,22
40.71942,-74.05099,Montgomery St,3483,14
40.688417427540834,-73.98451656103134,Schermerhorn St & Bond St,3486,40
40.796879,-73.937261,E 116 St & 2 Ave,3490,31
40.79747,-73.93504,E 118 St & 1 Ave,3491,24
40.8005385,-73.9419949,E 118 St & Park Ave,3492,27
40.799139,-73.9389152,E 118 St & 3 Ave,3493,31
40.797911,-73.9423,E 115 St & Lexington Ave,3494,25
40.7945663,-73.9362541,E 114 St & 1 Ave,3495,26
40.7923272,-73.9383,1 Ave & E 110 St,3496,25
40.7949879,-73.9333349,Pleasant Ave & E 116 St,3497,23
40.7974772,-73.9311847,Pleasant Ave & E 120 St,3498,21
40.8006721,-73.9349,2 Ave & E 122 St,3499,25
40.7989445,-73.944846,E 115 St & Madison Ave,3500,31
40.8014866,-73.9442507,E 118 St & Madison Ave,3501,29
40.7954121,-73.9441232,Lexington Ave & E 111 St,3502,29
40.80295,-73.942954,Madison Ave & E 120 St,3503,30
40.8029263,-73.9379,E 123 St & Lexington Ave,3504,27
40.805726,-73.936322,Lexington Ave & E 127 St,3505,33
40.8013066,-73.9398167,Lexington Ave & E 120 St,3506,29
40.8045555,-73.9396861,Park Ave & E 124 St,3507,36
40.809725,-73.953149,St Nicholas Ave & Manhattan Ave,3508,31
40.8011939,-73.9500739,Lenox Ave & W 115 St,3509,31
40.8078316,-73.949373,Adam Clayton Powell Blvd & W 123 St,3510,31
40.802535,-73.9532423,Adam Clayton Powell Blvd & W 115 St,3511,22
40.774645,-73.923706,21 St & Hoyt Ave S,3513,33
40.7767,-73.927631,Astoria Park S & Shore Blvd,3514,33
40.774591,-73.918544,24 Ave & 26 St,3515,19
40.7699176,-73.9184057,31 St & Astoria Blvd,3516,31
40.7711528,-73.9170074,31 St & Hoyt Ave N,3517,34
40.808442,-73.9452087,Lenox Ave & W 126 St,3518,34
40.804372,-73.951475,Adam Clayton Powell Blvd & W 118 St,3520,27
40.7987859,-73.9523,Lenox Ave & W 111 St,3521,36
40.7701477,-73.9120938,37 St & 24 Ave,3522,19
40.7729,-73.916142,24 Ave & 29 St,3523,45
40.7774552,-73.9225403,19 St & 24 Ave,3524,23
40.776165,-73.9153175,23 Ave & 27 St,3525,21
40.7747878,-73.9125551,31 St & 23 Ave,3526,27
40.80698,-73.941747,5 Ave & E 126 St,3527,27
40.7713937,-73.9077436,Steinway St & 23 Ave,3528,21
40.8107922,-73.9430681,Lenox Ave & W 130 St,3529,25
40.7787185,-73.9145645,Crescent St & Ditmars Blvd,3530,19
40.8125511,-73.9492286,Frederick Douglass Blvd & W 129 St,3531,27
40.78145,-73.9183302,Ditmars Blvd & 19 St,3532,27
40.8114323,-73.9518776,St. Nicholas Ave & W 126 St,3533,34
40.805159,-73.954692,Frederick Douglass Blvd & W 117 St,3534,39
40.804038,-73.945925,Mt Morris Park W & W 120 St,3535,27
40.8082,-73.9641,W 116 St & Broadway,3536,43
40.6809741,-73.9710097,Carlton Ave & Dean St,3537,29
40.802692,-73.96295,W 110 St & Amsterdam Ave,3538,45
40.8067581,-73.9607082,W 116 St & Amsterdam Ave,3539,43
40.81,-73.9551508,Morningside Ave & W 123 St,3540,35
40.813358,-73.956461,Amsterdam Ave & W 125 St,3541,39
40.8086249,-73.9596214,Amsterdam Ave & W 119 St,3542,29
40.81028506306003,-73.95736455917358,Morningside Dr & Amsterdam Ave,3543,35
40.6804836,-73.9646795,Underhill Ave & Pacific St,3544,27
40.8120562,-73.9612547,Broadway & W 122 St,3545,33
40.6791944,-73.9587903,Pacific St & Classon Ave,3546,21
40.8143256,-73.9590255,Broadway & Moylan Pl,3547,41
40.678045,-73.962408,Grand Ave & Bergen St,3549,25
40.795508,-73.941606,3 Ave & E 112 St,3551,23
40.805973,-73.964928,W 113 St & Broadway,3552,39
40.801694,-73.957145,Frederick Douglass Blvd & W 112 St,3553,37
40.7552433,-73.9485678,Vernon Blvd & 41 Rd,3554,27
40.751047,-73.93797,28 St & 41 Ave,3555,27
40.75742,-73.945133,40 Ave & 9 St,3557,19
40.6794388,-73.9680438,Bergen St & Vanderbilt Ave,3558,27
40.7576314,-73.9391224,21 St & 38 Ave,3559,19
40.7531106,-73.9279917,37 Ave & 35 St,3561,26
40.6765198,-73.9596082,Classon Ave & St Marks Ave,3562,27
40.757186,-73.932719,28 St & 36 Ave,3563,29
40.7601853,-73.9362726,21 St & 36 Ave,3564,19
40.7614376,-73.9411265,36 Ave & 10 St,3565,19
40.7596276,-73.9321455,Crescent St & 35 Ave,3566,25
40.7569332,-73.9262231,34 St & 35 Ave,3568,21
40.6758324,-73.9561677,Franklin Ave & St Marks Ave,3569,29
40.7557327,-73.9236611,35 Ave & 37 St,3570,31
40.676368,-73.952918,Bedford Ave & Bergen St,3571,24
40.756913,-73.921631,34 Ave & 38 St,3572,33
40.7580583,-73.9242751,35 St & 34 Ave,3573,25
40.6769694,-73.96579,Prospect Pl & Underhill Ave,3574,23
40.76108,-73.930562,Crescent St & 34 Ave,3575,27
40.6767,-73.969024,Park Pl & Vanderbilt Ave,3576,27
40.7628138,-73.9342862,34 Ave & 21 St,3577,23
40.6741806,-73.9564947,Park Pl & Franklin Ave,3578,21
40.672695,-73.954131,Sterling Pl & Bedford Ave,3579,25
40.6737236,-73.9631611,St Johns Pl & Washington Ave,3580,30
40.6740123,-73.9671457,Underhill Ave & Lincoln Pl,3581,27
40.6721683,-73.9609,Lincoln Pl & Classon Ave,3582,28
40.6716493,-73.9631145,Eastern Pkwy & Washington Ave,3583,31
40.6707767,-73.9576801,Eastern Pkwy & Franklin Ave,3584,42
40.6691783,-73.9554162,Union St & Bedford Ave,3585,24
40.7638753,-73.9364848,34 Ave & 13 St,3586,19
40.6686744,-73.9618148,Carroll St & Washington Ave,3587,27
40.7671863,-73.9373554,Vernon Blvd & 10 St,3588,41
40.7668,-73.9347774,Broadway & 12 St,3589,31
40.6679411,-73.9588,Carroll St & Franklin Ave,3590,19
40.7659,-73.930819,21 St & 31 Dr,3591,21
40.7633589,-73.9286471,Crescent St & Broadway,3592,19
40.761584,-73.925921,31 St & Broadway,3593,35
40.760339,-73.9222427,35 St & Broadway,3595,18
40.6642406,-73.9574686,Sullivan Pl & Bedford Ave,3596,19
40.7577284,-73.9166368,43 St & Broadway,3597,25
40.7595701,-73.9142678,Newton Rd & 44 St,3598,19
40.7611488,-73.9170071,31 Ave & Steinway St,3600,27
40.6627059,-73.9569115,Sterling St & Bedford Ave,3601,19
40.763154,-73.920827,31 Ave & 34 St,3602,23
40.7647,-73.9240312,31 Ave & 30 St,3603,21
40.6630619,-73.9538746,Rogers Ave & Sterling St,3604,17
40.7658346,-73.9265474,31 Ave & Crescent St,3605,21
40.74252,-73.948852,49 Ave & 21 St,3606,21
40.7682,-73.9322662,31 Ave & 14 St,3607,19
40.7423737,-73.9566,5 St & 51 Ave,3608,21
40.7692475,-73.9354504,Vernon Blvd & 31 Ave,3609,23
40.770845,-73.934171,Vernon Blvd & 30 Rd,3610,33
40.7449067,-73.9534573,Vernon Blvd & 47 Rd,3611,31
40.7703743,-73.9286078,30 Ave & 21 St,3612,15
40.745038,-73.957539,Center Blvd & 48 Ave,3613,27
40.768692,-73.9249574,Crescent St & 30 Ave,3614,23
40.748,-73.9460927,44 Dr & 21 St,3615,21
40.7656251,-73.9136695,Steinway St & 28 Ave,3616,25
40.7671,-73.9169858,28 Ave & 35 St,3617,27
40.7485,-73.941275,27 St & Hunter St,3618,33
40.7713615,-73.9246145,Newtown Ave & 23 St,3619,27
40.7519071,-73.9479119,11 St & 43 Ave,3620,28
40.7739825,-73.9309134,27 Ave & 9 St,3621,40
40.80756,-73.939182,E 128 St & Madison Ave,3622,23
40.8109494,-73.9634,W 120 St & Claremont Ave,3623,39
40.8025566,-73.9490782,Lenox Ave & W 117 St,3628,31
40.809495347779475,-73.94776493310928,Adam Clayton Powell Blvd & W 126 St,3629,33
40.8038654,-73.9559308,Frederick Douglass Blvd & W 115 St,3630,33
40.75462324029105,-73.99516761302948,W 36 St & 9 Ave,3635,43
40.683238654603414,-73.96599590778351,Fulton St & Waverly Ave,3637,31
40.7242941,-74.0354826,Washington St,3638,18
40.7192517,-74.034234,Harborside,3639,30
40.73367,-74.0625,Journal Square,3640,18
40.74286877312112,-73.98918628692627,Broadway & W 25 St,3641,54
40.76315481910373,-73.93985509872437,35 Ave & 10 St,3646,26
40.74128309355993,-73.93725872039794,48 Ave & 30 Pl,3647,23
40.697950315695444,-73.97077560424805,Flushing Ave & Vanderbilt Ave,3648,25
40.814394437915816,-73.95324736833572,W 129 St & Convent Ave,3649,30
40.75186951421875,-73.93349289894103,31 St & Northern Blvd,3654,35
40.72307749068673,-73.98583620786667,E 2 St & Avenue A,3656,46
40.7435337324616,-74.00367558002472,W 18 St & 9 Ave,3658,27
40.666439306870814,-73.9605563879013,Montgomery St & Franklin Ave,3661,19
40.72019521437465,-74.0103006362915,North Moore St & Greenwich St,3664,30
40.7239567849954,-73.94984364509583,Leonard St & Nassau Ave,3668,26
40.774779448957275,-73.95427465438843,E 81 St & 2 Ave,3671,37
40.67759206937376,-73.955637216568,Dean St & Franklin Ave,3673,21
40.701403172577244,-73.98672670125961,Jay St & York St,3674,27
40.6758329439129,-74.01472628116608,Van Brunt St & Van Dyke St,3676,24
40.72755146730012,-74.07106071710587,Glenwood Ave,3677,18
40.72572613742557,-74.07195925712585,Fairmount Ave,3678,18
40.722103786686034,-74.07145500183105,Bergen Ave,3679,14
40.71517767732029,-74.03768330812454,Grand St,3681,18
40.739448201304036,-74.00507032871246,Gansevoort St & Hudson St,3686,39
40.74322681432173,-73.97449783980846,E 33 St & 1 Ave,3687,83
40.799041392882984,-73.96649479866028,W 104 St & Amsterdam Ave,3689,47
40.71334184275907,-74.00935515761375,Park Pl & Church St,3690,36
40.76408932350688,-73.91065120697021,28 Ave & 44 St,3691,19
40.72248188638219,-73.95921930670738,N 11 St & Kent Ave,3693,27
40.71113,-74.0789,Jackson Square,3694,18
40.77515953434235,-73.98918695747852,W 64 St & Thelonious Monk Circle,3697,43
40.763604677958625,-73.98917958140373,W 50 St & 9 Ave,3699,30
40.7437524099784,-73.94176483154297,47 Ave & Skillman Ave,3704,19
40.72840059450829,-73.99968780577183,Thompson St & Bleecker St,3705,41
40.741459,-73.983293,Lexington Ave & E 26 St,3707,55
40.735445,-73.99431,W 13 St & 5 Ave,3708,29
40.738046142482766,-73.99642959237099,W 15 St & 6 Ave,3709,51
40.72966729392978,-73.98067966103554,E 13 St & Avenue A,3711,47
40.754691750226016,-73.99740189313889,W 35 St & Dyer Ave,3712,41
40.70684203101325,-73.9544353965357,Division Ave & Hooper St,3714,61
40.71816969454208,-73.95520135760307,Driggs Ave & N 9 St,3715,31
40.753599202005596,-73.93795609474182,40 Ave & Crescent St,3716,23
40.72746420692392,-73.97950418293476,E 11 St & Avenue B,3718,46
40.7675487799971,-73.9209334552288,31 St & Newtown Ave,3721,37
40.7667405590595,-73.9790689945221,7 Ave & Central Park South,3724,39
40.7687620293096,-73.95840793848038,2 Ave & E 72 St,3725,41
40.743366080270214,-73.95960688591003,Center Blvd & 51 Ave,3726,23
40.71766197083994,-73.94880026578903,Frost St & Meeker Ave,3727,38
40.69535693320225,-73.99344027042389,Pierrepont St & Monroe Pl,3728,24
40.758397,-73.98255,W 47 St & 6 Ave,3731,46
40.730563,-73.973984,Avenue C & E 18 St,3733,46
40.759125,-73.962658,E 58 St &  1 Ave (NW Corner),3734,50
40.752694,-74.002353,W 30 St & 10 Ave,3735,38
40.727243,-73.976831,E 12 St & Ave C,3736,37
40.720747,-73.986274,Stanton St & Norfolk St,3737,35
40.719383,-73.991479,Delancey St & Eldridge St,3738,31
40.735918,-74.000939,Perry St & Greenwich Ave,3739,37
40.726378,-74.000472,W Broadway & W Houston St,3740,34
40.725864,-73.986389,1 Ave & E 5 St,3744,51
40.75651272984955,-73.92957486212252,36 Ave & 31 St,3745,27
40.724308321602166,-74.00473035871983,6 Ave & Broome St,3746,48
40.747573958954796,-73.9788007736206,Lexington Ave & E 36 St,3749,23
40.69064807082943,-73.95746178925037,DeKalb Ave & Franklin Ave,3755,19
40.704508,-73.9351,White St & Moore St,3756,21
40.710681,-73.93372,Stagg St & Morgan Ave,3757,23
40.702997,-73.92997,George St & Wilson Ave,3758,19
40.70538,-73.92535,Irving Ave & Jefferson St,3759,19
40.705614,-73.92153,Willoughby Ave & Wyckoff Ave,3760,23
40.697842,-73.926241,Cedar St & Myrtle Ave,3761,27
40.677027,-73.9865,3 Ave & Carroll St,3762,27
40.707165,-73.923711,Wyckoff Av & Jefferson St,3763,27
40.705517,-73.93936,Bushwick Ave & McKibbin St,3764,21
40.709897,-73.94008,Bushwick Ave & Stagg St,3765,21
40.715353,-73.93856,Sharon St & Olive St,3766,24
40.71323,-73.93894,Powers St & Olive St,3767,19
40.71019,-73.93734,Waterbury St & Stagg St,3768,23
40.707174,-73.93581,White St & Johnson Ave,3769,23
40.702831,-73.9333,Central Ave & Flushing Ave,3770,21
40.706237,-73.933871,McKibbin St & Bogart St,3771,30
40.713811,-73.93515,Devoe St & Morgan Ave,3772,19
40.70539,-73.92976,Knickerbocker Ave & Thames St,3773,20
40.704425,-73.92836,Knickerbocker Ave & George St,3774,23
40.702013,-73.923769,Suydam St & Knickerbocker Ave,3775,27
40.700003,-73.92834,Central Ave & Starr Street,3776,23
40.699304,-73.923044,Stockholm St & Wilson Ave,3777,23
40.7027,-73.92095,Irving Ave & DeKalb Ave,3778,27
40.704876,-73.919911,Hart St & Wyckoff Ave,3779,24
40.703545,-73.917775,Wyckoff Av & Stanhope St,3780,22
40.698568,-73.918877,Greene Av & Myrtle Av,3781,30
40.698458,-73.997178,Brooklyn Bridge Park - Pier 2,3782,31
40.70838,-74.00495,Cliff St & Fulton St,3783,65
40.75492,-73.98455,W 42 St & 6 Ave,3785,37
40.714193,-73.996732,Division St & Bowery,3786,49
40.69985,-73.97141,Dock 72 Way & Market St,3787,22
40.68186,-73.959432,Fulton St & Irving Pl,3789,31
40.7003,-73.991581,Henry St & Middagh St,3790,37
40.73520838045357,-74.04696375131607,Hoboken Ave at Monmouth St,3791,32
40.71687,-74.03281,Columbus Dr at Exchange Pl,3792,30
40.671907,-73.993612,10 St & 2 Ave,3795,19
40.752269,-73.982079,W 40 St & 5 Ave,3798,55
40.74964,-73.98805,6 Ave & W 34 St,3799,67
40.665816,-73.956934,Bedford Ave & Montgomery St,3803,27
40.702461,-73.986842,Front St & Jay St,3804,24
40.752474,-73.939991,24 St & 41 Ave,3808,19
40.763189,-73.978434,W 55 St & 6 Ave,3809,53
40.77485,-73.9342,27 Ave & 3 St,3811,19
40.734814,-73.992085,University Pl & E 14 St,3812,49
40.745686,-74.005141,W 20 St & 10 Ave,3813,49
40.761573,-73.972628,E 56 St & Madison Ave,3814,23
40.755293,-73.967641,E 51 St & 2 Ave,3815,41
40.71429,-73.93323,Metropolitan Ave & Vandervoort Ave,3816,24
40.71773,-73.94051,Withers St & Kingsland Ave,3817,18
40.72984,-73.94839,Calyer St & Jewel St,3818,40
40.73396,-73.95204,Green St & McGuinness Blvd,3819,20
40.69757,-73.93098,Willoughby Ave & Myrtle Ave,3820,19
40.70106,-73.93318,Evergreen Ave & Noll St,3821,25
40.70076,-73.93641,Bushwick Ave & Forrest St,3822,20
40.70099,-73.93921,Beaver St & Fayette St,3823,30
40.6786,-73.90369,Van Sinderen Ave & Truxton St,3824,23
40.68139,-73.90756,Broadway & Furman Ave,3825,29
40.68458,-73.90925,Moffat St & Bushwick,3826,18
40.68565,-73.91564,Halsey St & Broadway,3827,20
40.68652,-73.91321,Eldert St & Bushwick Ave,3828,22
40.6882,-73.90798,Central Ave & Decatur St,3829,24
40.68858,-73.91227,Halsey St & Evergreen Ave,3830,22
40.68663,-73.9168,Broadway & Hancock St,3831,35
40.69055,-73.91181,Central Ave & Weirfield St,3832,21
40.69122,-73.91693,Madison St & Evergreen Ave,3833,18
40.69467,-73.90663,Irving Ave & Halsey St,3834,19
40.69385,-73.90974,Knickerbocker Ave & Hancock St,3835,22
40.69146,-73.92146,Bushwick Ave & Linden St,3836,29
40.69329,-73.92852,Broadway & Kosciuszko St,3837,29
40.69356,-73.92524,Bushwick Ave & Harman St,3838,25
40.69545,-73.91164,Putnam Ave & Knickerbocker Ave,3839,29
40.69811,-73.90904,Putnam Ave & Wyckoff Ave,3840,24
40.69543,-73.9196,Menahan St & Central Ave,3841,25
40.69502,-73.92825,Bushwick Ave & Dekalb Ave,3842,29
40.69905,-73.91516,Myrtle Ave & Grove St,3843,23
40.69943,-73.91337,Myrtle Ave & Linden St,3844,25
40.70108,-73.9179,Irving Ave & Harman St,3845,21
40.69676,-73.92302,Central Ave & Himrod St,3846,25
40.69671,-73.92807,Cedar St & Evergreen Ave,3847,25
40.69544,-73.93223,Suydam St & Broadway,3848,32
40.70636,-73.91945,Suydam St & St. Nicholas Ave,3849,17
40.70907,-73.92157,Jefferson St & Cypress Ave,3850,25
40.71401,-73.92793,Metropolitan Ave & Stewart Ave,3851,20
40.70869,-73.92587,Stewart Ave & Johnson Ave,3852,17
40.70686,-73.92851,Harrison Pl & Porter Ave,3853,20
40.716657,-73.93637,Morgan Ave & Maspeth Ave,3854,24
40.71882,-73.93948,Frost St & Debevoise Ave,3855,22
40.72577,-73.94173,Kingsland Ave & Nassau Ave,3856,25
40.72158,-73.94546,Engert Ave & McGuinness Blvd,3857,19
40.73124,-73.95161,Kent St & McGuinness Blvd,3858,20
40.72795,-73.95414,Lorimer St & Calyer St,3859,20
40.70166,-73.92754,Wilson Ave & Troutman St,3860,26
40.70113,-73.91422,Menahan St & Wyckoff Ave,3861,20
40.69714,-73.91566,Linden St & Knickerbocker Ave,3862,18
40.69296,-73.91605,Central Ave & Woodbine St,3863,18
40.68929,-73.90951,Central Ave & Covert St,3864,30
40.69081,-73.90448,Knickerbocker Ave & Cooper St,3865,24
40.68906,-73.90506,Wilson Ave & Moffat St,3866,32
40.67945,-73.90474,Somers St & Broadway,3867,29
40.693,-73.90824,Knickerbocker Ave & Halsey St,3868,19
40.692,-73.92617,Van Buren St & Broadway,3869,24
40.697481,-73.935877,Melrose St & Broadway,3870,20
40.68281,-73.90623,Bushwick Ave & Furman Ave,3871,30
40.6972,-73.90674,Hancock St & Wyckoff Ave,3872,19
40.70068,-73.90742,Madison St & Cypress Ave,3873,17
40.70461,-73.91054,Menahan St & Seneca Ave,3874,16
40.6988,-73.9007,Stephen St & Seneca Ave,3875,15
40.69922,-73.89795,Forest Ave & Summerfield St,3876,23
40.70555,-73.90245,Madison St & Forest Ave,3877,25
40.69812,-73.90271,Cypress Ave & George St,3878,19
40.68822,-73.91966,Broadway & Madison St,3879,25
40.7098,-73.91727,Willoughby Ave & Onderdonk Ave,3880,27
40.818299,-73.960405,12 Ave & W 125 St,3881,39
40.69517,-73.90311,Norman St & Wyckoff Ave,3882,15
40.70577,-73.91292,Harman St & Seneca Ave,3883,19
40.69969,-73.9022,Centre St & Seneca Ave,3884,23
40.70413,-73.90737,Onderdonk Ave & Gates Ave,3885,19
40.70553,-73.9096,Menahan St & Onderdonk Ave,3886,20
40.71246,-73.91873,Flushing Ave & Woodward Ave,3887,21
40.70793,-73.91092,Woodward Ave & Harman St,3888,19
40.69047,-73.923511,Grove St & Broadway,3890,31
40.698,-73.9127,Irving Ave & Palmetto St,3891,20
40.75473,-73.93367,38 Ave & 29 St,3892,19
40.68319988172761,-73.91166642308235,Rockaway Ave & Bainbridge St,3893,25
40.740983,-74.001702,8 Ave & W 16 St,3894,36
40.701573408737914,-73.90876293182373,Cypress Ave & Palmetto St,3895,25
40.70183,-73.90625,Madison St & Seneca Ave,3896,22
